domain,size,share,conc,irr,beta_star,s,throughput,reach,switch,conc_proxy,is_extreme,behavior,share_proxy_norm,b,risk,selected,extreme_row
E,1.0614390445141473,0.043798934001452176,0.15185283356988996,0.5409888651471549,0.25856343122174785,0.11879835124694538,0.6947110132073961,0.24830921944904538,0.5016647263948019,0.09339164163046235,False,0.19463991052692492,0.014686803764214523,0.20466930489691368,0.5726029562704897,False,False
E,2.173618972278772,0.667768337885446,0.15185283356988996,0.09022640193051096,0.22741456107156982,0.24240934329194821,1.7133684768564454,0.4383735493735203,0.3517748607722876,0.35250110315481353,False,0.29909183969008196,0.7257161504000511,0.48433852940716204,0.5408622290261206,False,False
E,1.2488584784552679,0.20714672568924017,0.15185283356988996,0.5491938744292237,0.2954218564380487,0.32367185496015066,0.9470129133155526,0.14812086489155346,0.4286177762115131,0.3174960809131777,False,0.22874328994669343,0.20082585621648497,0.22877793182402392,0.44831240687964574,False,False
E,1.1629047815021851,0.11790841884747147,0.15185283356988996,0.41206503301433545,0.13570500672057637,0.3293261603878786,0.668419847590725,0.08958305008476317,0.335051696462086,0.07254960437382077,False,0.19132381384168884,0.09913648713263208,0.12623668944668745,0.5669404314769381,False,False
E,1.7434352019069752,0.5053023964381037,0.15185283356988996,0.42365491194375215,0.4235413403670899,0.4680814976371142,2.3384249143140567,0.4070277498899905,0.332437070189471,0.36091329726152566,False,0.44980142953472985,0.5405819892074992,0.42231053987002004,0.5086579322940603,False,False
E,1.163571367445107,0.2886301662392403,0.15185283356988996,0.39968138574963663,0.23922516419361242,0.22509063680306712,1.1197444649589225,0.3072388914499808,0.3562457219611244,0.32385324070214283,False,0.3440117625603631,0.2936783536871432,0.31369193397376727,0.4565104201224389,False,False
E,1.1681717005932604,0.16601934463464507,0.15185283356988996,0.6196588720554526,0.29503398404794967,0.2054925698925522,1.2885869701123982,0.2858682012609109,0.05368657962760072,0.16621307741271965,False,0.6085492278949052,0.153960137003226,0.20011567337426445,0.5213691998660135,False,False
E,1.2530262196914317,0.08736344362501755,0.15185283356988996,0.4099197826731756,0.20657359908852063,0.17732833850739788,1.7658830800953056,0.0947856826346211,0.0670738373216611,0.016652111378943915,False,0.3517417609097777,0.06432969429913758,0.07129487306545464,0.7284369059882801,False,False
E,1.0261045305139265,0.4570019595759055,0.15185283356988996,0.7034494193026515,0.3236722109060304,0.15365231883747846,1.0964701180838599,0.44021478794669394,0.19329160699346914,0.6793821694495941,False,0.27736887992778964,0.48554238654336085,0.45038331767831197,0.5366190767763553,False,False
E,1.0646795367795059,0.5809466689516712,0.15185283356988996,0.1757229484099254,0.15117456859896658,0.04667985905705518,0.7077588005382943,0.24331362355270297,0.7872694345466603,0.4055777089467901,False,0.2556087564643681,0.6267806029973263,0.44511335287206544,0.49974400888164316,False,False
E,1.0960635943477488,0.298442536523929,0.15185283356988996,0.46771629189769615,0.14699410614936864,0.21161717678446204,0.9086077302769502,0.14768478130391768,0.12556327618641094,0.1784085575837551,False,0.2953984483678872,0.3048598045548338,0.18826887779099633,0.5232950342044786,False,False
E,1.643886165109887,0.07385902324068777,0.15185283356988996,0.6055940647216591,0.3179355386073119,0.07027147795718354,2.379716750175897,0.0971165011084715,0.35908312962016026,0.23867797836251278,False,0.3905250359085727,0.04894105642235019,0.14560185580180068,0.5854458371032903,False,False
E,2.529801203377815,0.7319515962538985,0.15185283356988996,0.5986324917523891,0.6011847902602889,0.05169954103417446,2.484656838336628,0.47779664987057413,0.7615900552347215,0.4369173480762806,False,0.7391088658973368,0.7988546408109758,0.5944982631411526,0.636578518203981,False,False
E,1.1320423573951965,0.22245072592485501,0.15185283356988996,0.29282586631775687,0.25802082737212734,0.6857099893768096,0.6914716987612112,0.3255647279438075,0.3389268373306116,0.17107421808277995,False,0.01844425085014656,0.21826516208742952,0.27757057640857946,0.42413638729708064,False,False
E,2.2679669041494983,0.5198727558118874,0.15185283356988996,0.6052818033724483,0.5384007506219005,0.24070649652132256,1.590678282398936,0.3621713508814583,0.3503688567029163,0.5810970061303301,False,0.45798014504961027,0.5571852922561802,0.4419933103856882,0.5268179043951372,False,False
E,1.426596794362987,0.2549978852729586,0.15185283356988996,0.6845182967832668,0.4558894941970424,0.3370803868092496,0.9049906195845134,0.3779080493878748,0.22623321012133335,0.5325643981956777,False,0.478886026371949,0.2553534957494387,0.347716637409455,0.45362208929057635,False,False
E,1.1508728546502893,0.10387917544830531,0.15185283356988996,0.41387648741546734,0.24719760624413278,0.11772099673576283,1.3007568963498557,0.26126288716628865,0.21829164401670392,0.07670069341442302,False,0.31708633715604845,0.08314979979538119,0.18260459978834423,0.5992070168421995,False,False
E,1.0625367632395872,0.486450360855656,0.15185283356988996,0.620770552395423,0.1745101298755261,0.2876773629437252,0.7875417148650912,0.01926552961658292,0.0221046202320314,0.11622339359542366,False,0.2004095780469887,0.5190996048798289,0.1591935916215378,0.5391435887249838,False,False
E,1.2972426684297194,0.30896622297871995,0.15185283356988996,0.62185121563815,0.21118878587021994,0.14693411720890687,1.23711799690195,0.17900061687228164,0.28823989200941424,0.35987031835512384,False,0.3155578932029423,0.3168518186785609,0.2569797638168477,0.46589791373649386,False,False
E,2.6235098378851576,0.37080110392225907,0.15185283356988996,0.660205351537159,0.49999474436712144,0.29942574550140083,1.9799862958816914,0.2477548859138839,0.8641152398532007,0.7133108733201585,False,0.8623738583782459,0.3873142720022553,0.44493218363781545,0.5515260057824509,False,False
E,1.2678932967785084,0.6059254644501022,0.15185283356988996,0.7941669772856241,0.527432424934724,0.11017970389194291,1.495773590696521,0.7521021020984525,0.8751041180449491,0.6895620335423249,False,0.5661152263769877,0.6552445894242979,0.7369570160384693,1.0158951946405117,False,False
E,1.6352067621887936,0.720210916770773,0.15185283356988996,0.5468570453004551,0.5147956566134909,0.1549921264218089,1.1022949637096622,0.5479804937268034,0.7526896073220092,0.7166066163981578,False,0.4212811040727045,0.785475831513622,0.6633546136134921,0.8841296531259918,False,False
E,1.1232619254621672,0.5957690900007468,0.15185283356988996,0.8534570816174235,0.34305340477167456,0.23434254992110767,1.4110591936658128,0.6193129111793267,0.5388560976297153,0.7090690842873413,False,0.23908377169505066,0.6436711368736394,0.6267973715366655,0.8351856240320173,False,False
E,1.0401205882138895,0.35037205423869,0.15185283356988996,0.7643463016703598,0.3901677650538724,0.37662514075074016,0.678593626191045,0.25592091479289913,0.3755101654015162,0.7657373329140567,False,0.6349293808521685,0.36403483913506346,0.3773602461879064,0.4860332643223946,False,False
E,1.206503576138455,0.7558475318433672,0.15185283356988996,0.49324737494620746,0.5078563841408394,0.5056042996526996,2.086060780078749,0.49157212477412243,0.9369013985737725,0.8716645548208497,False,0.2667850908184506,0.8260846802386634,0.6990135192172142,1.1996888280413605,False,False
E,1.0768435148262345,0.14179298160827186,0.15185283356988996,0.36279606167630885,0.2544734912455548,0.18779142741792773,0.834859890591361,0.20813934638804088,0.3143061464503187,0.5373436007292831,False,0.35647153500260387,0.1263535669265828,0.2529985596832044,0.43388231695063373,False,False
E,1.0240511623233362,0.17912340071846447,0.15185283356988996,0.2501307601068935,0.09440278597171986,0.18170661182742218,1.0714180322119302,0.12408195594915221,0.5647836082520253,0.19728561150731466,False,0.2250569709329291,0.16889254935799863,0.21237040048051914,0.5120592220241298,False,False
E,1.444937207348299,0.2875678866776551,0.15185283356988996,0.6711927869603901,0.47886076975050035,0.23857284856633781,0.9036969350648751,0.1465521093205806,0.45775803939787363,0.5111172826795101,False,0.5410303980494657,0.292467858528379,0.2843967121379636,0.43419111948881356,False,False
E,1.6838221713337895,0.5278613367781749,0.15185283356988996,0.31753960906843265,0.3625687910335881,0.1835804730011169,1.2903348659801261,0.4341489211363241,0.6634819578053553,0.3575937675173954,False,0.2173077251751607,0.5662884878129657,0.49010049526299987,0.5388886490569911,False,False
E,1.4128595176514869,0.15864937893263026,0.15185283356988996,0.5424516427046746,0.19996671927661552,0.30120879360028674,1.061924363396023,0.11088711279534828,0.24655784805886224,0.10825272303832158,False,0.2308411065978207,0.1455618696118871,0.13951125382545607,0.5527689040673782,False,False
S,1.093187663322666,0.21983700768443626,0.25799034306162705,0.5321012631240993,0.36486561054131866,0.03704433584312681,1.2255280968370237,0.35029161957007765,0.27984811603791565,0.24645429894178547,False,0.3519997523932935,0.2152867622472979,0.29039828161531456,0.5005530211060697,False,False
S,2.048284904054865,0.8069501775238084,0.25799034306162705,0.9426064861387328,0.6646697889429931,0.03255627249778834,2.4891453602933242,0.5702724548265673,0.4529587489153556,0.7370844587880049,False,0.6843225111321787,0.8843174726534052,0.6562084539908106,0.8288132247341617,False,False
S,1.137323911524196,0.3298411143997603,0.25799034306162705,0.46300553597187266,0.43690443831643055,0.10333773675603362,0.8628543484028585,0.5128324570790417,0.4060398286640925,0.5395071879863509,False,0.6014356089663007,0.3406392997887018,0.45776648313031065,0.5232267197498202,False,False
S,1.5596354548668434,0.8855341751026009,0.25799034306162705,0.9495216341163355,0.6827262696644965,0.42385318926591675,1.3201296148774362,0.6645904740109658,0.9027378299036801,0.8463722983743148,False,0.6957137451399833,0.9738659795299848,0.80489872742913,1.4875595768602554,False,False
S,2.5978011109654973,0.697530010684678,0.25799034306162705,0.8416014357881765,0.7538400406211172,0.2888126501924176,2.4562796577113395,0.7956506684721558,0.8502346342080818,0.46283923023165746,False,0.5699593693386908,0.7596303497718552,0.7449114679213948,1.0091274164124004,False,False
S,1.4192333625738769,0.3371032277621007,0.25799034306162705,0.6257920581843837,0.37463228763720074,0.04790742538105861,1.525664804030935,0.33143383028533085,0.3468633119583475,0.12781595588262637,False,0.4137272022278436,0.3489146666369459,0.3075757804637814,0.5190193997780053,False,False
S,1.1359280715845952,0.4385902745699816,0.25799034306162705,0.6764260998856547,0.21909982388236876,0.10079674951160582,1.2104524409490662,0.4699734659519434,0.27151969552780914,0.2834283283127973,False,0.21650880251823032,0.4645617931380778,0.41087071153898497,0.48441234138211675,False,False
S,1.2293323873111595,0.6251570054516843,0.25799034306162705,0.8003552082117994,0.47831421842111127,0.04174241259073477,0.8794460348005357,0.452100000882596,0.8144954170157147,0.6467228823096132,False,0.4921395519375818,0.6771594300367352,0.5919176028051512,0.6902103515090432,False,False
S,1.7611521309123244,0.2573939252250588,0.25799034306162705,0.811777999340592,0.6444658655304881,0.10520777132745289,1.2626724287875597,0.5988296667496644,0.18062951262903112,0.4498281691880684,False,0.9306171926908582,0.25808384552468494,0.42856296369108515,0.4955964634990857,True,False
S,1.5015034239847187,0.12759107069537112,0.25799034306162705,0.4890035151904644,0.21618175067899836,0.32518874165298073,0.9858202093057772,0.3204360203467299,0.0976702158464788,0.23745928386830564,False,0.05079748532948278,0.11017012047147819,0.22200816423111566,0.4643561447595219,False,False
S,1.1099887638331656,0.5994755170877664,0.25799034306162705,0.6742403631731274,0.5340855304453183,0.3241571463620894,0.768286722379641,0.6418004289731809,0.2974548543247801,0.6047150550207648,False,0.4639090559975071,0.6478947068333724,0.5861093561481062,0.7514254415177161,False,False
S,1.0757626713439936,0.8635084842563823,0.25799034306162705,0.809129317104473,0.4606722090585084,0.5422178312044165,0.890212824686913,0.8662009458735386,0.6323211810058013,0.5555170296647751,False,0.4324778659229006,0.948767132576743,0.8051579403878646,1.3780154494318058,False,False
S,1.0573016382988334,0.08755353563277085,0.25799034306162705,0.7514817899701048,0.38959496945595967,0.4740533480970482,0.8981715514721577,0.14692322862844306,0.34937469072889094,0.14810821536219188,False,0.5334503673680997,0.06454630908061916,0.1568744660666166,0.47813891055249236,False,False
S,1.1810165387078908,0.7155117997515827,0.25799034306162705,0.5836635258829908,0.4269887216236587,0.03910840591747851,1.7232414766736155,0.5943276173789304,0.5377514962693829,0.28245377154913254,False,0.38577283825145614,0.780121065585802,0.5855084843897465,0.5830582915275988,False,False
S,1.240441954218701,0.3647366087784443,0.25799034306162705,0.8206205902569109,0.6036477018448473,0.37571695842310177,1.0488613405799025,0.4278224003163314,0.3599802177628932,0.5930051297331141,False,0.78834340136732,0.3804036222284974,0.43056878782387453,0.5296820818215023,False,False
S,1.101418029990853,0.2847023845864323,0.25799034306162705,0.4481837959675376,0.20108989758622003,0.19897340704903205,0.7756444857052119,0.24672869831970853,0.5804023533681595,0.34906126371347296,False,0.28184853113413744,0.28920254444883714,0.322748092918323,0.45754500027035383,False,False
S,1.4227918730704883,0.20552586499149048,0.25799034306162705,0.32974611940929116,0.21054121636624845,0.2851280873283543,0.9231090822019252,0.3304619585703007,0.20979002002730543,0.14268122183496293,False,0.1615640611689205,0.19897884334095792,0.25132327847121505,0.48275649032088097,False,False
S,1.1492160998516834,0.7889539948690526,0.25799034306162705,0.9145006514113077,0.6229290578834662,0.40290907584487384,1.4146123985354744,0.8323204655333223,0.7517476261706901,0.9699531145490357,False,0.7806196493193686,0.8638103549721525,0.848751909340992,1.719002670224529,False,False
S,3.455563150129091,0.49358252994337554,0.25799034306162705,0.5366411656217452,0.5536377256471828,0.4234251776178694,2.817524574007283,0.15620026753557748,0.6243293155164567,0.3637318875502534,False,0.7105157645327126,0.5272268968511518,0.3503060250638043,0.4554961860832003,True,False
S,6.7310828808667225,0.5935612566782386,0.25799034306162705,0.6697812763596955,0.8235055596263748,0.4359799955683785,5.172544534169356,0.8354778216069543,0.686698728926116,0.7558720296537126,False,0.734927835045684,0.6411552534424773,0.752639446870723,1.2695257224165104,False,False
S,1.0142772617226332,0.16985390088871308,0.25799034306162705,0.7764370676847591,0.44759499168395483,0.30761205692411975,0.8136434446506102,0.4870859150588951,0.15394844198958096,0.0912831471517017,False,0.4338813286320363,0.15832971347764432,0.29555582851710627,0.4769362565613114,False,False
S,1.0229006725727716,0.5154388767093812,0.25799034306162705,0.8019562123828488,0.5073837519668348,0.1865124118949626,0.789355346174735,0.4319493818935494,0.37447040575938323,0.6380737446400122,False,0.5787309045773243,0.5521327718253812,0.4842920373683519,0.5736978641821234,False,False
S,1.3499697833117594,0.21295238146884,0.25799034306162705,0.3602553776165029,0.19860305379766505,0.2596104248525083,1.3347492064482374,0.2780119750650607,0.24959606875275198,0.2791786265257635,False,0.1726123417877589,0.20744155180999663,0.2562819810235538,0.460517562064491,True,False
S,1.6367699714192148,0.3023572156490548,0.25799034306162705,0.5456872048831967,0.28751498801606656,0.47977867984750683,1.5160576966986203,0.42553024551845137,0.32725192738142195,0.4388896385556762,False,0.2799869523988148,0.3093206831224385,0.38374001615447745,0.48047366716382955,True,False
S,1.3366792265117526,0.3687903512726885,0.25799034306162705,0.6686757118339282,0.40099201264906326,0.26640229463253784,1.4472708225239808,0.22066838952996004,0.18094808589985226,0.21299180909718693,False,0.3049104148632765,0.38502296711811995,0.2546475013175679,0.471457420801583,True,False
S,1.6463873125736552,0.7940386922675804,0.25799034306162705,0.8511566858323912,0.546283350455853,0.2925732265833799,0.8670875151207457,0.301596461429204,0.24867251079324937,0.5456652043828679,False,0.7097564534777513,0.8696044997597202,0.47227018985948943,0.5615021673086085,False,False
S,1.786360320132315,0.5156245122748718,0.25799034306162705,0.8933552713197537,0.7298473724824929,0.0683228931303977,2.1297849186622413,0.517713511468764,0.8683344690717727,0.5758563865785342,False,0.8061145268015293,0.5523443083751248,0.587685785602271,0.6712546147049081,False,False
S,1.4784865091119415,0.8177228731275746,0.25799034306162705,0.9484129781360288,0.8260619371389221,0.25757311026053764,0.965312891050043,0.8927639333373444,0.7136856202285045,0.8972032139408482,False,0.9158721280312104,0.8965932391717212,0.8675254049201382,1.6298298420996138,False,False
S,1.1074678812058845,0.061918719460902646,0.25799034306162705,0.6239963449858354,0.27807029060626653,0.07104978985637052,1.2216030005844298,0.07436089349521333,0.3568383447616389,0.18154035416088662,False,0.37863943072814843,0.035334770052654355,0.1230528994243884,0.63292352464568,False,False
S,1.7840909536443292,0.6131761514706193,0.25799034306162705,0.6940086841146704,0.4792158018824125,0.42857839440877704,2.4563976106207623,0.4927687340765095,0.608228883806693,0.10736562776810124,False,0.4377247490550505,0.6635069356591747,0.4949618409854421,0.5423497077746074,False,False
S,1.3470754248456054,0.9084682896224759,0.25799034306162705,0.8106325748568628,0.4752758395269217,0.2934976557388677,1.0583845980566098,0.5969894901585066,0.5016629801712952,0.5836918919060139,False,0.438325946024312,0.9999999988604741,0.6814485010980428,0.9257712818086882,False,False
S,2.414861714270673,0.5878947759937314,0.25799034306162705,0.7547289055353853,0.7431168940947989,0.14315941958335487,2.1175542697397507,0.7714786309085732,0.517689121249278,0.8024141673008031,False,0.7995558131984873,0.6346981514856339,0.7038554150627785,1.0089388794327507,False,False
S,4.32696521049569,0.6136393883070398,0.25799034306162705,0.8002093101331128,0.8716597922411247,0.30342719615080316,2.9749386208329893,0.9999999988958762,0.4949881365702847,0.5732290540124579,True,0.7551283756643116,0.6640348060693061,0.7762412796078821,1.157459555098871,False,True
S,1.0857596176127975,0.7436748416088877,0.25799034306162705,0.8716020546988581,0.6036119527213721,0.4475266791168624,0.9731449834875435,0.7580086810216643,0.3349766841096464,0.8967468242172999,False,0.8427355730686766,0.8122135834663745,0.7289158285753844,1.2769026705449087,False,False
S,1.3707017080971597,0.8441972164057063,0.25799034306162705,0.8356302389750702,0.8350709388189592,0.5277763597876383,1.3186917434825898,0.8024993738678199,0.4700945138791098,0.8221751177553552,False,0.6079415576664466,0.9267614411484363,0.7866555232727978,1.4735820703283107,False,False
G,1.2834000596779829,0.675729096329442,0.16685081318762585,0.7240767321082199,0.5000283817026434,0.20259796799585028,0.9206771455346859,0.2518995972486823,0.49184579428460706,0.2256966742038668,False,0.4946031833367387,0.7347876414698481,0.40468309940264013,0.48203916763477994,False,False
G,1.1215497021191247,0.17374867724702842,0.16685081318762585,0.08858685197521983,0.06749607415404814,0.3728720987992846,1.4461007805301058,0.08873170577139669,0.03780481493134551,0.10705708905874954,False,0.04875640697843603,0.16276791232538868,0.10235053127698993,0.5599715192542144,False,False
G,1.068691859178154,0.2298654471836196,0.16685081318762585,0.5124352552643282,0.22284032367233786,0.14316830354604046,1.4142151672138223,0.38958139166848205,0.6585465300188625,0.3505526882748633,False,0.3315757979100269,0.22671442959844743,0.38335511639448766,0.47408517158492447,True,False
G,1.4588215317747704,0.21409460779292577,0.16685081318762585,0.3443673407638216,0.19049994569649947,0.2158367442477292,1.906894257426359,0.3133675849192984,0.15101147410765475,0.2765372432044285,False,0.09137450415664006,0.20874314838167077,0.25733350790591447,0.46840710288541404,True,False
G,1.09674371962185,0.3660049273179733,0.16685081318762585,0.22941534698695518,0.22312327873275653,0.10152244698015371,0.7341109083590008,0.26478989121226393,0.4859992117316587,0.1682184074969435,False,0.39088363330662435,0.38184890415558215,0.31275031996870467,0.49617207216337345,False,False
G,1.3106708191813057,0.2046979331984604,0.16685081318762585,0.29345705618661033,0.2044730527883993,0.24202099144241354,0.8071430689389169,0.26836052748150896,0.1224185546264337,0.3107659796378142,False,0.09955109770400157,0.19803539355288682,0.23524876589453794,0.46257608922643734,False,False
G,1.180147780721278,0.04685417839123097,0.16685081318762585,0.16663008898643983,0.11427140969398576,0.20105274646851484,1.2762221907662905,0.04486059242121995,0.009709633299668773,0.08630474728222033,False,0.027343881120496724,0.018168334122522122,0.039131507207462876,0.7191522404583988,False,False
G,2.3828977391841546,0.2413539330542739,0.16685081318762585,0.05409641250984007,0.2187119823510409,0.468490997995682,2.5837219460423113,0.2123663780227107,0.24782881637197535,0.1258429220862049,False,0.09062950414479101,0.23980585772232554,0.21156709530952825,0.46126067140515153,True,False
G,1.3344690796018284,0.18580589488236549,0.16685081318762585,0.38703716771176017,0.11616677703206814,0.10310026953440234,0.7108381702291283,0.11316558346173135,0.22000839605664096,0.09825757198313897,False,0.05826374412533026,0.17650742507094258,0.14279126403148173,0.6361418141381441,False,False
G,1.043875678688476,0.5250338726065269,0.16685081318762585,0.5297376318197768,0.43488842022377205,0.13649135961779182,1.1436428729868997,0.14980689022297405,0.21986994843797622,0.39367648100690866,False,0.48500506167141405,0.5630665189310157,0.30021169474982495,0.4579421834105908,False,False
G,2.4103875031232933,0.2547674691626535,0.16685081318762585,0.16695011316448524,0.3549593423391869,0.27099752306479763,2.097268563972421,0.49059517561183175,0.2591773635470742,0.1490151608289781,False,0.29213664308092213,0.2550909306054673,0.345769440333099,0.4711899252298931,True,False
G,1.736317536488218,0.22962754617163061,0.16685081318762585,0.11942724093923131,0.11753244400250024,0.2638322280032197,2.022684584391859,0.07559018297763706,0.2989040189140883,0.2185117262895116,False,0.0,0.22644333521454718,0.16823877792411346,0.5086680260005261,False,False
G,1.010709773829379,0.1851766972459489,0.16685081318762585,0.5637144022520068,0.2533368803014049,0.5195895004985072,1.3481678345236783,0.36165050988378195,0.05973048648881853,0.25832892918577527,False,0.13865934314057227,0.17579043801750482,0.2543992513032671,0.4277455953839139,True,False
G,1.4145028026776698,0.7946742210940422,0.16685081318762585,0.5228528136377815,0.5331170679118332,0.21727400522993043,1.183734082513476,0.7101554485078223,0.639762910679396,0.5954348234167612,False,0.4316728597276601,0.8703287013687007,0.7224317872851187,0.9885688722132586,False,False
G,1.0741533432704293,0.20970762123619233,0.16685081318762585,0.2273267118426727,0.0780708917397563,0.36458534717931945,1.644983165022283,0.1229469848341222,0.22524110375749712,0.09092815590915886,False,0.0,0.2037440632250622,0.15368754793161893,0.5264698028023369,False,False
G,1.302188295143182,0.06764980411112156,0.16685081318762585,0.42034237839609706,0.1852112941243561,0.026754309137248394,1.1478881525502125,0.09358805652716672,0.07133639187969229,0.11521548027668137,False,0.047120373345719446,0.04186548990685642,0.08056377873739518,0.7476793438420247,False,False
G,1.8010566674595276,0.2435987882352351,0.16685081318762585,0.16607127380055872,0.28643595974069225,0.4551801276201195,2.574244957302452,0.09931641127171353,0.2667830583035118,0.47483393393015755,False,0.2171699581561533,0.24236392852303365,0.21652591603807989,0.40853092560779847,True,False
G,1.850896614657049,0.34836520662033754,0.16685081318762585,0.21215587287760704,0.38249355677556485,0.1280016941980403,1.3490102760625151,0.4526690424254181,0.5165911609096225,0.8165274315922778,False,0.5369168985320395,0.361747984135455,0.49410585400058693,0.6063533362379709,False,False
G,1.0172037543107593,0.5699706757376388,0.16685081318762585,0.574162897719136,0.4326205729222883,0.30138410500346086,1.669051773213695,0.6089942423728696,0.6652238553681966,0.4553659045844316,False,0.6839411372419677,0.6142731735703799,0.5957041664532805,0.7164504177222203,False,False
G,1.0169565235458669,0.26319115202313403,0.16685081318762585,0.25564972207094666,0.0876982605375546,0.24039983415569102,0.922355334427109,0.24683574275460604,0.06806136541488232,0.17810977360497637,False,0.17541931952639012,0.2646899360747619,0.21417423911124198,0.5003995423435175,False,False
G,3.723956955772296,0.13611302057832525,0.16685081318762585,0.15380501754040735,0.3008117991980088,0.07294788394826292,2.719759016697162,0.11754786376578294,0.24334046919971267,0.3282816231163346,False,0.36854058622414065,0.11988110376588784,0.16861012848348136,0.5331236639235981,False,False
G,1.0144151492282012,0.14416665246693358,0.16685081318762585,0.2647928541957145,0.10823800094370767,0.2906027916111745,1.144157046125121,0.12532281617370417,0.053901879455614796,0.1376315103086388,False,0.18254260380181364,0.1290584265387002,0.11738988237747996,0.5651107667171583,False,False
G,1.0559799102232545,0.03091041367092402,0.16685081318762585,0.19753161511183157,0.07957361811013654,0.47614526415133157,1.13063698981228,0.059140508464317766,0.08279977773754203,0.04562756385183674,False,0.14914477498485318,0.0,0.04587733004734981,0.6014197185990448,False,False
G,1.338315072864632,0.15255995344620824,0.16685081318762585,0.13657070394639945,0.13699848013747468,0.25532420422072244,1.2047137630230038,0.26563560329188235,0.5220924454501363,0.25956378494491145,False,0.11398287915011768,0.13862281106503044,0.27144015880686184,0.46200515712334655,False,False
G,1.1068296262820134,0.4780005367411028,0.16685081318762585,0.3259829428499788,0.21551481735348232,0.19485321017661664,1.4229286468889513,0.3581917815095933,0.314884537578007,0.41123741944898434,False,0.5436404138886927,0.5094708107723609,0.3974722979264559,0.47977630635411095,True,False
G,1.0895099957828367,0.16754630469903536,0.16685081318762585,0.6992324528420404,0.35276676360209924,0.18433416615781875,1.2162564644463654,0.44855970085765107,0.19260584817814366,0.059975874505427726,False,0.27545867652042366,0.15570014766747373,0.2786641607053471,0.5147890789743754,False,False
G,1.0774020920511798,0.08120834889395816,0.16685081318762585,0.1118730353123145,0.09403684826976383,0.3057144609173923,1.3576528362333884,0.02907141449651902,0.034309084669081086,0.060043389294282275,False,0.18665955075051088,0.057315803941910236,0.04156395860341562,0.6749527805626875,False,False
G,1.1796093682778017,0.4842887408676708,0.16685081318762585,0.41606356191095856,0.2894689432115117,0.2981090203385164,0.9781252328423318,0.3222168718270924,0.3336796359798387,0.35169336561919295,False,0.2240425039112013,0.5166363827439918,0.3769626382480443,0.4697243803216208,False,False
G,1.2107727603885956,0.35276214985075627,0.16685081318762585,0.3083934296691702,0.2709930463123616,0.6133535312408113,1.2956817781967984,0.34324513731028056,0.3391330337458512,0.17773645705169935,False,0.5342065322889658,0.36675841518040525,0.3236803392043601,0.4430304838925609,True,False
