domain,size,share,conc,irr,beta_star,s,throughput,reach,switch,conc_proxy,is_extreme,behavior,share_proxy_norm,b,risk,selected,extreme_row
E,1.0805965498103265,0.1539682432258076,0.16872075455966318,0.5409888651471549,0.21542596343933132,0.11879835124694538,0.707249585237151,0.039098935989354634,0.14930330129205155,0.04759379937708947,False,0.1515024427445084,0.1543143780109355,0.08570768079831462,0.7252485355807992,False,False
E,2.743711483603377,0.23044509861094065,0.16872075455966318,0.09022640193051096,0.21198049583187056,0.24240934329194821,2.1627473929649446,0.2451538045174735,0.49351360010324297,0.27076564266907654,False,0.2836577744503827,0.24297698502432838,0.28570534470479314,0.4606997400851626,True,False
E,1.33495674675647,0.18183557581710993,0.16872075455966318,0.5491938744292237,0.2871832439906535,0.32367185496015066,1.012301473470262,0.30302698524263805,0.2250948294990273,0.4048535741388965,False,0.22050467749929822,0.18662206568469505,0.2775099203260495,0.43510360856176067,False,False
E,1.21676694504876,0.34758687257497534,0.16872075455966318,0.41206503301433545,0.24422013436544415,0.3293261603878786,0.6993789937920175,0.09116440240826781,0.5823338279217132,0.23242858600443067,False,0.2998389414865566,0.37878402125144744,0.25793434848550395,0.45649523217447996,False,False
E,2.059811857239014,0.13844845739832498,0.16872075455966318,0.42365491194375215,0.35214424710632225,0.4680814976371142,2.762772806525118,0.5064292878262684,0.3828366800509688,0.3601298319608026,False,0.3784043362739622,0.1363216838183653,0.37341857727817784,0.46967616452179717,True,False
E,1.2176737211900976,0.3544143938047222,0.16872075455966318,0.39968138574963663,0.3048576247597863,0.22509063680306712,1.1718090076609506,0.5819416043022144,0.6476727620706827,0.7312377223282639,False,0.4096442231265369,0.38669943341922236,0.5653851529506441,0.7219140037697508,False,False
E,1.2239359334834752,0.0847148455408179,0.16872075455966318,0.6196588720554526,0.328883195837627,0.2054925698925522,1.350099386364351,0.15658458437248393,0.4894816532109703,0.12353119652763993,False,0.6423984396845824,0.07402620778786835,0.1809215423753764,0.5483011470734225,False,False
E,1.340751237129401,0.18936716949053173,0.16872075455966318,0.4099197826731756,0.1898858223386998,0.17732833850739788,1.8895134731072922,0.09352013312323437,0.22006197992632154,0.3595331221154699,False,0.33505398415995685,0.19535373655019153,0.17786175934927206,0.4884180636665173,True,False
E,1.0340679712010914,0.24781405830124514,0.16872075455966318,0.7034494193026515,0.23901624292753612,0.15365231883747846,1.104979655359011,0.5470902062608534,0.7943205030557546,0.336732338288488,False,0.1927129119492954,0.2631134987381532,0.4816268937035587,0.5260124705982008,False,False
E,1.0848871846254011,0.31771548122987875,0.16872075455966318,0.1757229484099254,0.19169625404471094,0.04667985905705518,0.7211920826734736,0.615121106003901,0.4334411336403962,0.49578503781300487,False,0.2961304419101124,0.34415294994973145,0.5022266609071985,0.5496963020313361,False,False
S,1.141669849898659,0.48058409481748227,0.2602705565538368,0.911085302527054,0.6267201444438019,0.21161717678446204,0.9464141099033097,0.9205587681340871,0.13001583628499425,0.8312161735119499,False,0.7751244866623205,0.5329728982675987,0.6916794716967806,1.0238675025874682,False,False
S,2.0502873692052934,0.611078030777842,0.2602705565538368,0.8610230778124187,0.8144883355609895,0.07027147795718354,2.968029842167181,0.7921975455703621,0.7383504778412042,0.8739415369970287,False,0.8870778328622504,0.6842596176733419,0.7693976021507333,1.1782726363414386,False,False
S,3.821517948163326,0.7940699708229289,0.2602705565538368,0.8875333366401861,0.8413159289423497,0.05169954103417446,3.753322865864771,0.7687283111241208,0.5713356269842231,0.6326670942373652,False,0.9792400045793976,0.8964093247334717,0.7506304793724606,0.9859688549541731,False,False
S,1.1961940687121264,0.2712479599329884,0.2602705565538368,0.8680043992366216,0.4641712396952275,0.6857099893768096,0.7306567102698137,0.30044639657649574,0.6969758877863768,0.21838820508095103,False,0.22459466317324672,0.2902813366507155,0.34507582655220115,0.45199939281347556,False,False
S,3.263604129134018,0.5121097385650233,0.2602705565538368,0.9195468296544159,0.8263783877855186,0.24070649652132256,2.2889858758797725,0.9999999989204424,0.8693133642839449,0.8727924308291067,False,0.7459577822132284,0.5695218090244056,0.8536963210372582,1.5504401860583883,False,False
S,1.6706273014475932,0.8122652257602324,0.2602705565538368,0.9366653736352516,0.7559527472252133,0.3370803868092496,1.0597963226932423,0.936947095104654,0.4656611878870504,0.8988193357518697,False,0.7789492794001199,0.9175037948171391,0.855674220047217,1.6463935454856289,False,False
S,1.2250409653386378,0.40136309690737176,0.2602705565538368,0.8655495066182876,0.5465811602194064,0.11772099673576283,1.3845842983754464,0.2150452006085393,0.3145811236502685,0.14549982583103002,False,0.6164698911313221,0.44112889958929546,0.2760647075933613,0.5111500603202253,False,False
S,1.0915720185526039,0.41275781201402456,0.2602705565538368,0.7295225396849788,0.30049970705633183,0.2876773629437252,0.809062358245976,0.15438361758383745,0.10292327768167923,0.5587890558696392,False,0.3263991552277944,0.45433923809554017,0.28231428746930964,0.4261164068006651,False,False
S,1.456306810090023,0.4048259921747513,0.2602705565538368,0.4199373806221815,0.40005202174293686,0.14693411720890687,1.3888098253459846,0.3206528999658659,0.4536560349187859,0.2959389486099552,False,0.5044211290756593,0.44514356939591904,0.3680189448629305,0.4722286250331958,True,False
S,4.027659840317497,0.8720130092417211,0.2602705565538368,0.8403182238075346,0.8563266204439541,0.29942574550140083,3.039710838183933,0.7694335243994121,0.7854666645316335,0.830625574353334,True,1.0,0.986771735033341,0.8353518555708158,1.4991038395861507,False,True
S,1.4089553863561453,0.6494725509920777,0.2602705565538368,0.9308936300283529,0.6029176484583041,0.11017970389194291,1.6621889734221824,0.808249737762498,0.7291476781826132,0.713476093147061,False,0.6416004499005679,0.7287718853401988,0.7622989190276249,1.0907084435498555,False,False
S,2.0346694440969024,0.637367694628521,0.2602705565538368,0.5325667389639167,0.43390513010977516,0.1549921264218089,1.3715732670037781,0.5288949679767615,0.3912442387864479,0.5818735625278426,False,0.3403905775689888,0.714738252323899,0.562654968867661,0.6599820517853179,False,False
S,1.1828156307955315,0.6347104447778579,0.2602705565538368,0.4147714497215537,0.2137739051811187,0.23434254992110767,1.4858714894648828,0.5637632910417781,0.32906896048571677,0.7249174687046599,False,0.10980427210449478,0.7116575987319164,0.5897058450303357,0.7672593710413449,False,False
S,1.0584648621407935,0.7258776248828863,0.2602705565538368,0.6434493944479835,0.45037323927183337,0.37662514075074016,0.6905617647943545,0.6860941484091565,0.5648588172109847,0.4710718194533301,False,0.6951348550701295,0.8173512732621415,0.6684697805993031,0.8851329005502196,False,False
S,1.311485679792022,0.589881718549692,0.2602705565538368,0.8751004694646539,0.4524447542436983,0.5056042996526996,2.267576237946514,0.8702668120074686,0.8728296049838671,0.637987218860514,False,0.21137346092130946,0.6596859045969675,0.7831640651292598,1.3366973161253484,False,False
S,1.11286539990492,0.481336882213746,0.2602705565538368,0.752655184679088,0.34070798439210065,0.18779142741792773,0.862787093217955,0.5784957131465615,0.3448019159037376,0.26525798135894896,False,0.4427060281491497,0.5338456341135411,0.48529346403374085,0.5245292588898907,False,False
G,1.0240511623233362,0.5076466731658581,0.22744475938969996,0.3165011388828121,0.1430373195680976,0.18170661182742218,1.0714180322119302,0.3999857348967453,0.6335998567050457,0.4726952170491967,False,0.2736915045293068,0.5643476028993172,0.4870247424915011,0.5514693494104015,False,False
G,1.444937207348299,0.3627666233446295,0.22744475938969996,0.5958415198958755,0.31221141835186267,0.23857284856633781,0.9036969350648751,0.2874268734082262,0.511743191890069,0.2277538135660411,False,0.3743810466508281,0.39638249951357446,0.3393622687305119,0.46651531076459407,False,False
G,1.6838221713337895,0.7030611458235936,0.22744475938969996,0.5207254841899316,0.5063632090900195,0.1835804730011169,1.2903348659801261,0.4379896409060225,0.7779174032564592,0.4370947655478487,False,0.3611021432315922,0.7908992374654834,0.5770719730947271,0.6500708182247265,False,False
G,1.4128595176514869,0.18303877016787018,0.22744475938969996,0.7169254870489219,0.3753028218426601,0.30120879360028674,1.061924363396023,0.4698305419627271,0.3444394350568182,0.5607387381455493,False,0.4061772091638653,0.18801697591400515,0.3942047138420836,0.48644068778858135,False,False
G,1.0857209172728812,0.2296384852677592,0.22744475938969996,0.4869576882859954,0.25464424368533467,0.03704433584312681,1.2171574324186702,0.10897814889767624,0.5829290763254837,0.06497798571905963,False,0.24177838553730954,0.24204184665471182,0.20673668797431377,0.6181113296467727,False,False
G,1.938372587185515,0.138500901568393,0.22744475938969996,0.3285461206452085,0.2598045859754109,0.03255627249778834,2.3555761810093157,0.17935695403717827,0.0683522791168601,0.20770659752651555,False,0.2794573081645964,0.13638248439414039,0.15621508191177166,0.6043163936236682,False,False
G,1.1261218567110967,0.13326458247186176,0.22744475938969996,0.11596797769368182,0.14139593941256182,0.10333773675603362,0.8543556774362239,0.12816990714309098,0.3904076047813621,0.04650575880375008,False,0.305927110062432,0.1303118150404587,0.15579141651227243,0.6477209734562771,False,False
G,1.5072148646813028,0.4292069348607439,0.22744475938969996,0.47636914827995297,0.24614499160140482,0.42385318926591675,1.275759006786077,0.28552690305454825,0.3742751768270315,0.4613649207099905,False,0.25913246707689164,0.4734093490111782,0.37218545825789456,0.47021874647257783,True,False
G,2.413865884297374,0.3146138912342043,0.22744475938969996,0.041195606001691795,0.3423684018053278,0.2888126501924176,2.2823647441737434,0.34826432720318135,0.2528423217166015,0.5405349789492406,False,0.15848773052290147,0.34055715546369647,0.36086483120723206,0.4615241559961187,True,False
G,1.3815205987198953,0.02627454783438148,0.22744475938969996,0.13653474686483588,0.1353094796969452,0.04790742538105861,1.485123876800756,0.09314041197306691,0.023903424283122986,0.02003533810015023,False,0.17440439428758803,0.006274086924662398,0.05007252147653669,0.8476313308718149,False,False
G,1.1248460195689842,0.4706990428390214,0.22744475938969996,0.35355124868720683,0.20004235283106736,0.10079674951160582,1.1986433332699962,0.8083929071449313,0.4659122914282728,0.17858280912458152,False,0.19745133146692892,0.521512771220539,0.590829266103282,0.5774656650660798,False,False
G,1.2099618665116751,0.5055402543298373,0.22744475938969996,0.3405804981024763,0.1685249034482726,0.04174241259073477,0.86558865344057,0.13416795938925555,0.49258287810957924,0.25990134903018375,False,0.18235023696474312,0.5619055492280044,0.31372460310313055,0.48994197020412406,False,False
G,1.686123653447866,0.020862768792753693,0.22744475938969996,0.21126970491168787,0.09717062465561131,0.10520777132745289,1.2088801480382503,0.01286461296813106,0.02222275822383202,0.1181156565529931,False,0.38332195181598144,0.0,0.026839838052182742,0.775035234176869,False,False
G,1.4552827404228068,0.29511893364602115,0.22744475938969996,0.18827135847018278,0.14713771785210636,0.32518874165298073,0.9554737690543537,0.1691982373150436,0.08770210580214213,0.3982559823008908,False,0.0,0.3179558893070358,0.22852189233398348,0.43534453166750114,False,False
G,1.1011146421368796,0.3852388803226335,0.22744475938969996,0.510380905696828,0.28707767078777147,0.3241571463620894,0.7621444350933326,0.14601573946468047,0.8772877145317503,0.416310054651891,False,0.21690119633996033,0.4224354651998711,0.3653556144366201,0.4637426695640532,False,False
G,1.0697363211826398,0.10902392452591048,0.22744475938969996,0.3075751967878307,0.09314180538421388,0.5422178312044165,0.8852259122920176,0.14238676298623085,0.21547542715666232,0.1886076779944389,False,0.06494746224860609,0.10220867300638173,0.1502386773680645,0.45626408262525164,False,False
G,1.0527795757604865,0.032188559931792954,0.22744475938969996,0.20826931015974623,0.20399448535874506,0.4740533480970482,0.8943300858214885,0.044386976879806216,0.03283469869224455,0.13616095700045602,False,0.3478498832708852,0.013130432257176918,0.048606096014112116,0.565934584353085,False,False
G,1.1659980581788025,0.09482111216575609,0.22744475938969996,0.33136464018188944,0.17785788221985083,0.03910840591747851,1.7013277542860739,0.21252585585826142,0.4909184976291345,0.2401406496446084,False,0.1366419988476483,0.08574279761922342,0.22673120663208493,0.5331808700184151,False,False
G,1.2200517672015554,0.1460072525584614,0.22744475938969996,0.2920938310111139,0.1555096217366924,0.37571695842310177,1.0316203251363796,0.04961933265640704,0.19051999891687896,0.1038262293123462,False,0.3402053212591651,0.14508489043039072,0.10275185653736461,0.559744443099641,False,False
G,1.0932641085915449,0.2582890957218527,0.22744475938969996,0.41180606955850346,0.28109750415000295,0.19897340704903205,0.7699023024486881,0.4193957439169705,0.1966186022342319,0.3310172006670454,False,0.36185613769792035,0.2752576189637667,0.33668785993877,0.46101011970004924,False,False
G,1.3847177843453866,0.5379539617169395,0.22744475938969996,0.612599254733308,0.47302694499824094,0.2851280873283543,0.898406567544701,0.42960383891511733,0.9393142132412606,0.5733773223395724,False,0.42404978980091296,0.5994840268659386,0.5700964645654124,0.7034767167366683,False,False
G,1.1369867846130965,0.08006741197197499,0.22744475938969996,0.1596251923879788,0.09589539289168664,0.40290907584487384,1.3995588842622786,0.10545903304557439,0.38749333745636244,0.3602612484411688,False,0.25358598432758894,0.06863825643892636,0.17677931686486975,0.43946079040781433,True,False
G,3.141190738996296,0.16697706951436986,0.22744475938969996,0.39448159669835836,0.4467681518273979,0.4234251776178694,2.5611981938271144,0.13108421369963213,0.036028549972559144,0.41596270835601645,False,0.6036461907129277,0.16939601868666482,0.169135589585787,0.42792637130250055,True,False
G,5.812809586124427,0.883423186003566,0.22744475938969996,0.4366696410292515,0.7265189695589943,0.4359799955683785,4.466891432631355,0.6667015225846661,0.8164716038811082,0.48091476378009695,False,0.6379412449783035,0.9999999988406609,0.7446236400224456,1.0968720925769733,False,False
G,1.0131718107085708,0.031420898965430356,0.22744475938969996,0.15761103077882796,0.08086551372305906,0.30761205692411975,0.8127566625004843,0.0,0.013280855761335286,0.04037559166563361,False,0.06715185067114057,0.012240452900188874,0.011108580339092552,0.7256227224627211,False,False
G,1.0211206144437979,0.2506392060968836,0.22744475938969996,0.26807574522975763,0.12298164426658786,0.1865124118949626,0.7879817050790916,0.15187575962113106,0.2409303727743218,0.27027627562013773,False,0.19432879687707735,0.26638880297886786,0.21162228983339484,0.49189117238778557,False,False
G,1.3191650025135737,0.10983537358014688,0.22744475938969996,0.4042406851830141,0.25956141430769264,0.2596104248525083,1.3042917419675715,0.2576058828396178,0.31697513999362786,0.4806231158371852,False,0.23357070229778648,0.10314941760479442,0.2613497400536486,0.43238792159853756,True,False
G,1.5758942118852368,0.5772881314504614,0.22744475938969996,0.6029181807320318,0.47860929742040875,0.47977867984750683,1.4596715426296782,0.48277454999587416,0.45890993015869946,0.7054185170879779,False,0.471081261803157,0.645085666940163,0.5531692313201857,0.7600303273144101,False,False
G,1.3071721872409874,0.24526823833618372,0.22744475938969996,0.2794365989956307,0.15279849478736363,0.26640229463253784,1.4153224865667506,0.27360976100405804,0.10483810066806726,0.06375186170172538,False,0.05671689700157692,0.26016203016700995,0.2134533943490475,0.5257056014113337,False,False
G,1.584439650826357,0.3689793921418363,0.22744475938969996,0.3165700647390231,0.1583598256390412,0.2925732265833799,0.8344621154460854,0.14300683586252322,0.11289215973701709,0.1682299936798741,False,0.32183292866093954,0.4035852051629871,0.20741770044141591,0.49287510946996654,False,False
G,1.7083892409776342,0.09812581612446708,0.22744475938969996,0.12911240588366144,0.1465096541083916,0.0683228931303977,2.0368240380358964,0.09254998657873632,0.125286560453759,0.05196162806999231,False,0.22277680842742806,0.08957407005990167,0.09062823975396946,0.7473683733303451,False,False
G,1.4346781751875,0.11747528626045982,0.22744475938969996,0.06801141436115965,0.08583399897649492,0.25757311026053764,0.9367101616967064,0.05061831493923564,0.35864940006659923,0.05300221081044517,False,0.1756441898687833,0.11200666692787399,0.11252765008618118,0.6175580433749058,False,False
G,1.0988060753724824,0.07188862738181631,0.22744475938969996,0.07682084231335094,0.11149536476758026,0.07104978985637052,1.2120485131124843,0.07354651994236189,0.089617252345764,0.12407461082399728,False,0.21206450488946216,0.05915627185270604,0.07993878141270355,0.7159421423961917,False,False
G,1.7063857770626933,0.5097169335068004,0.22744475938969996,0.36718786571826084,0.48742035108327714,0.42857839440877704,2.3494104585935083,0.5661166132564228,0.045186607478245946,0.21377497368053186,False,0.44592929825591515,0.5667477366142825,0.4352836472927776,0.5053550984526819,True,False
G,1.316554037072826,0.6773441020609705,0.22744475938969996,0.5020856577947926,0.24068808856671936,0.2934976557388677,1.0344042283354966,0.6899222545423255,0.840949661847262,0.8283604110841436,False,0.20373819506410967,0.7610844636598788,0.7511326413987269,1.2263418632838141,False,False
G,2.2565191053140436,0.13553926851363277,0.22744475938969996,0.24073248470926858,0.23187202393691647,0.14315941958335487,1.9787061254769196,0.5231949446673311,0.28995748952351874,0.17481309795788263,False,0.28831094304060495,0.13294894745894983,0.3383905500872466,0.48304015522329924,True,False
G,3.8658608571728843,0.4070824661048847,0.22744475938969996,0.229642289694042,0.3512601381851196,0.30342719615080316,2.6579133890130437,0.2673811701876246,0.15950350139936811,0.08463998752199148,False,0.2347287216083065,0.4477595878016951,0.2688829468730588,0.4854455107230883,True,False
G,1.0789093083478372,0.12561562503382043,0.22744475938969996,0.08414273770798508,0.12422544762305286,0.4475266791168624,0.9670051860697769,0.11683013440716071,0.07489609257860028,0.2903693443360096,False,0.3633490679703574,0.12144407977629323,0.1377243959644871,0.46079164378205806,False,False
